timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1784784071379,2712,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,617,0,299
1784784071379,617,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,617,0,299
1784784071996,2095,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,1740,0,1051
1784784071578,2525,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,599,0,304
1784784071578,599,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-4,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,599,0,304
1784784072178,1925,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,1577,0,869
1784784071071,3036,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-1,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,905,0,582
1784784071071,910,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-1,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,905,0,582
1784784071984,2123,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-1,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,1771,0,1063
1784784071777,2330,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,591,0,309
1784784071777,591,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-5,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,591,0,309
1784784072368,1739,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,1389,0,679
1784784071977,2412,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-6,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,613,0,289
1784784071977,613,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-6,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,613,0,289
1784784072590,1799,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-6,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,1458,0,694
1784784071180,3259,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,797,0,478
1784784071180,802,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-2,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,797,0,478
1784784071984,2455,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,2038,0,1063
1784784072576,2159,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-9,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,669,0,346
1784784072576,669,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-9,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,669,0,346
1784784073246,1489,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-9,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,1144,0,832
1784784072177,2579,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-7,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,590,0,295
1784784072177,590,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-7,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,590,0,295
1784784072768,1988,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-7,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,1622,0,970
1784784072377,2382,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-8,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,580,0,282
1784784072377,580,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-8,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,580,0,282
1784784072957,1802,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-8,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,1455,0,800
1784784072777,2282,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-10,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,596,0,286
1784784072777,596,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-10,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,596,0,286
1784784073374,1685,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-10,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,1058,0,737
1784784074095,11951,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,123415,296,10,10,https://practicetestautomation.com/practice-test-login/,362,0,225
1784784074095,363,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,1393,148,10,10,http://practicetestautomation.com/practice-test-login/,362,0,225
1784784074459,11587,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,122022,148,10,10,https://practicetestautomation.com/practice-test-login/,11392,0,298
1784784086047,811,HTTP Request PA3,429,Too Many Requests,NON GUI TestCases using csv fies 1-3,text,false,,2882,274,10,10,https://practicetestautomation.com/practice/,111,0,0
1784784086047,115,HTTP Request PA3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,1377,137,10,10,http://practicetestautomation.com/practice/,111,0,0
1784784086162,696,HTTP Request PA3-1,429,Too Many Requests,NON GUI TestCases using csv fies 1-3,text,false,,1505,137,10,10,https://practicetestautomation.com/practice/,696,0,0
1784784086860,424,HTTP Request PA2,429,Too Many Requests,NON GUI TestCases using csv fies 1-3,text,false,,2871,272,10,10,https://practicetestautomation.com/courses/,111,0,0
1784784086860,115,HTTP Request PA2-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,1372,136,10,10,http://practicetestautomation.com/courses/,111,0,0
1784784086976,308,HTTP Request PA2-1,429,Too Many Requests,NON GUI TestCases using csv fies 1-3,text,false,,1499,136,10,10,https://practicetestautomation.com/courses/,307,0,0
1784784087284,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',NON GUI TestCases using csv fies 1-3,text,false,,875,0,10,10,null,0,0,0
1784784087286,970, HTTP Request EC2,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,24641,296,10,10,https://www.easycalculation.com/unit-conversion/index.php,304,0,0
1784784087286,304, HTTP Request EC2-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,387,146,10,10,http://easycalculation.com/unit-conversion/index.php,304,0,0
1784784087590,666, HTTP Request EC2-1,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,24254,150,10,10,https://www.easycalculation.com/unit-conversion/index.php,624,0,0
1784784074108,14219,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,123410,296,10,10,https://practicetestautomation.com/practice-test-login/,352,0,212
1784784074108,357,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-5,text,true,,1386,148,10,10,http://practicetestautomation.com/practice-test-login/,352,0,212
1784784074466,13861,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,122024,148,10,10,https://practicetestautomation.com/practice-test-login/,13610,0,297
1784784088257,622,HTTP Request EC3,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,20179,302,10,10,https://www.easycalculation.com/currency-converter/index.php,288,0,0
1784784088257,288,HTTP Request EC3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,390,149,10,10,http://easycalculation.com/currency-converter/index.php,288,0,0
1784784088545,334,HTTP Request EC3-1,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,19789,153,10,10,https://www.easycalculation.com/currency-converter/index.php,334,0,0
1784784074104,15842,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,123424,296,10,10,https://practicetestautomation.com/practice-test-login/,361,0,216
1784784074104,361,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-4,text,true,,1394,148,10,10,http://practicetestautomation.com/practice-test-login/,361,0,216
1784784074466,15480,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,122030,148,10,10,https://practicetestautomation.com/practice-test-login/,14608,0,297
1784784074391,15662,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-6,text,true,,123260,296,10,10,https://practicetestautomation.com/practice-test-login/,324,0,110
1784784074391,324,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-6,text,true,,1236,148,10,10,http://practicetestautomation.com/practice-test-login/,324,0,110
1784784074715,15338,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-6,text,true,,122024,148,10,10,https://practicetestautomation.com/practice-test-login/,14496,0,263
1784784088879,1185,HTTP Request EC4,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,21848,270,10,10,https://www.easycalculation.com/examples.php,673,0,0
1784784088879,673,HTTP Request EC4-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,374,133,10,10,http://easycalculation.com/examples.php,673,0,0
1784784089552,512,HTTP Request EC4-1,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,21474,137,10,10,https://www.easycalculation.com/examples.php,512,0,0
1784784074108,16161,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-1,text,true,,123406,296,10,10,https://practicetestautomation.com/practice-test-login/,352,0,212
1784784074108,352,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-1,text,true,,1385,148,10,10,http://practicetestautomation.com/practice-test-login/,352,0,212
1784784074461,15808,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-1,text,true,,122021,148,10,10,https://practicetestautomation.com/practice-test-login/,14695,0,297
1784784074439,15950,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,123413,296,10,10,https://practicetestautomation.com/practice-test-login/,275,0,96
1784784074439,275,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-2,text,true,,1389,148,10,10,http://practicetestautomation.com/practice-test-login/,275,0,96
1784784074715,15674,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,122024,148,10,10,https://practicetestautomation.com/practice-test-login/,14558,0,246
1784784074736,15848,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-9,text,true,,123415,296,10,10,https://practicetestautomation.com/practice-test-login/,232,0,102
1784784074763,15824,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-8,text,true,,123415,296,10,10,https://practicetestautomation.com/practice-test-login/,267,0,122
1784784074763,267,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-8,text,true,,1389,148,10,10,http://practicetestautomation.com/practice-test-login/,267,0,122
1784784075031,15556,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-8,text,true,,122026,148,10,10,https://practicetestautomation.com/practice-test-login/,15241,0,240
1784784074736,232,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-9,text,true,,1387,148,10,10,http://practicetestautomation.com/practice-test-login/,232,0,102
1784784074968,15616,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-9,text,true,,122028,148,10,10,https://practicetestautomation.com/practice-test-login/,15344,0,284
1784784074758,15832,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-7,text,true,,123421,296,10,10,https://practicetestautomation.com/practice-test-login/,272,0,138
1784784074758,272,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-7,text,true,,1386,148,10,10,http://practicetestautomation.com/practice-test-login/,272,0,138
1784784075033,15557,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-7,text,true,,122035,148,10,10,https://practicetestautomation.com/practice-test-login/,15021,0,280
1784784090065,720,HTTP RequestEC5,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,31978,288,10,10,https://www.easycalculation.com/charts-and-tables.php,387,0,0
1784784090065,387,HTTP RequestEC5-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,383,142,10,10,http://easycalculation.com/charts-and-tables.php,387,0,0
1784784090453,332,HTTP RequestEC5-1,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,31595,146,10,10,https://www.easycalculation.com/charts-and-tables.php,329,0,0
1784784075060,15956,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-10,text,true,,123419,296,10,10,https://practicetestautomation.com/practice-test-login/,391,0,135
1784784075060,391,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-10,text,true,,1391,148,10,10,http://practicetestautomation.com/practice-test-login/,391,0,135
1784784075451,15565,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-10,text,true,,122028,148,10,10,https://practicetestautomation.com/practice-test-login/,15398,0,245
1784784090785,651,HTTP Request EC6,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,23541,282,10,10,https://www.easycalculation.com/formulas/index.php,290,0,0
1784784090785,290,HTTP Request EC6-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,380,139,10,10,http://easycalculation.com/formulas/index.php,290,0,0
1784784091075,361,HTTP Request EC6-1,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,23161,143,10,10,https://www.easycalculation.com/formulas/index.php,357,0,0
1784784091437,659,HTTP Request easycal,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,58970,272,10,10,https://www.easycalculation.com/faq/index.php,295,0,0
1784784091437,296,HTTP Request easycal-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,375,134,10,10,http://easycalculation.com/faq/index.php,295,0,0
1784784091733,363,HTTP Request easycal-1,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,58595,138,10,10,https://www.easycalculation.com/faq/index.php,339,0,0
1784784088328,14263,HTTP Request PA3,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,125204,274,10,10,https://practicetestautomation.com/practice/,132,0,0
1784784088328,152,HTTP Request PA3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-5,text,true,,1381,137,10,10,http://practicetestautomation.com/practice/,132,0,0
1784784088480,14111,HTTP Request PA3-1,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,123823,137,10,10,https://practicetestautomation.com/practice/,13587,0,0
1784784102593,671,HTTP Request PA2,429,Too Many Requests,NON GUI TestCases using csv fies 1-5,text,false,,2875,272,10,10,https://practicetestautomation.com/courses/,283,0,0
1784784102593,283,HTTP Request PA2-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-5,text,true,,1380,136,10,10,http://practicetestautomation.com/courses/,283,0,0
1784784102876,388,HTTP Request PA2-1,429,Too Many Requests,NON GUI TestCases using csv fies 1-5,text,false,,1495,136,10,10,https://practicetestautomation.com/courses/,388,0,0
1784784103266,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',NON GUI TestCases using csv fies 1-5,text,false,,875,0,10,10,null,0,0,0
1784784089946,14127,HTTP Request PA3,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,125206,274,10,10,https://practicetestautomation.com/practice/,324,0,0
1784784089946,325,HTTP Request PA3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-4,text,true,,1377,137,10,10,http://practicetestautomation.com/practice/,324,0,0
1784784090271,13802,HTTP Request PA3-1,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,123829,137,10,10,https://practicetestautomation.com/practice/,13631,0,0
1784784103268,884, HTTP Request EC2,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,24641,296,10,10,https://www.easycalculation.com/unit-conversion/index.php,284,0,0
1784784103268,284, HTTP Request EC2-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-5,text,true,,387,146,10,10,http://easycalculation.com/unit-conversion/index.php,284,0,0
1784784103552,600, HTTP Request EC2-1,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,24254,150,10,10,https://www.easycalculation.com/unit-conversion/index.php,592,0,0
1784784104074,521,HTTP Request PA2,429,Too Many Requests,NON GUI TestCases using csv fies 1-4,text,false,,2873,272,10,10,https://practicetestautomation.com/courses/,137,0,0
1784784104074,137,HTTP Request PA2-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-4,text,true,,1378,136,10,10,http://practicetestautomation.com/courses/,137,0,0
1784784104212,383,HTTP Request PA2-1,429,Too Many Requests,NON GUI TestCases using csv fies 1-4,text,false,,1495,136,10,10,https://practicetestautomation.com/courses/,383,0,0
1784784104595,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',NON GUI TestCases using csv fies 1-4,text,false,,875,0,10,10,null,0,0,0
1784784104153,685,HTTP Request EC3,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,20179,302,10,10,https://www.easycalculation.com/currency-converter/index.php,300,0,0
1784784104153,300,HTTP Request EC3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-5,text,true,,390,149,10,10,http://easycalculation.com/currency-converter/index.php,300,0,0
1784784104454,384,HTTP Request EC3-1,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,19789,153,10,10,https://www.easycalculation.com/currency-converter/index.php,384,0,0
1784784090270,14913,HTTP Request PA3,200,OK,NON GUI TestCases using csv fies 1-1,text,true,,125192,274,10,10,https://practicetestautomation.com/practice/,183,0,0
1784784090270,183,HTTP Request PA3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-1,text,true,,1377,137,10,10,http://practicetestautomation.com/practice/,183,0,0
1784784090453,14730,HTTP Request PA3-1,200,OK,NON GUI TestCases using csv fies 1-1,text,true,,123815,137,10,10,https://practicetestautomation.com/practice/,14417,0,0
1784784090390,14908,HTTP Request PA3,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,125206,274,10,10,https://practicetestautomation.com/practice/,192,0,0
1784784090390,193,HTTP Request PA3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-2,text,true,,1387,137,10,10,http://practicetestautomation.com/practice/,192,0,0
1784784090583,14715,HTTP Request PA3-1,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,123819,137,10,10,https://practicetestautomation.com/practice/,14421,0,0
1784784104838,771,HTTP Request EC4,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,21848,270,10,10,https://www.easycalculation.com/examples.php,381,0,0
1784784104596,1013, HTTP Request EC2,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,24641,296,10,10,https://www.easycalculation.com/unit-conversion/index.php,407,0,0
1784784104838,382,HTTP Request EC4-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-5,text,true,,374,133,10,10,http://easycalculation.com/examples.php,381,0,0
1784784104596,407, HTTP Request EC2-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-4,text,true,,387,146,10,10,http://easycalculation.com/unit-conversion/index.php,407,0,0
1784784105220,389,HTTP Request EC4-1,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,21474,137,10,10,https://www.easycalculation.com/examples.php,389,0,0
1784784105004,605, HTTP Request EC2-1,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,24254,150,10,10,https://www.easycalculation.com/unit-conversion/index.php,605,0,0
1784784105299,454,HTTP Request PA2,429,Too Many Requests,NON GUI TestCases using csv fies 1-2,text,false,,2871,272,10,10,https://practicetestautomation.com/courses/,117,0,0
1784784105299,117,HTTP Request PA2-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-2,text,true,,1374,136,10,10,http://practicetestautomation.com/courses/,117,0,0
1784784105416,337,HTTP Request PA2-1,429,Too Many Requests,NON GUI TestCases using csv fies 1-2,text,false,,1497,136,10,10,https://practicetestautomation.com/courses/,336,0,0
1784784105754,0,,Non HTTP response code: java.net.MalformedURLException,Non HTTP response message: Illegal character found in host: '/',NON GUI TestCases using csv fies 1-2,text,false,,875,0,10,10,null,0,0,0
1784784091017,15182,HTTP Request PA3,200,OK,NON GUI TestCases using csv fies 1-10,text,true,,125202,274,10,10,https://practicetestautomation.com/practice/,127,0,0
1784784091017,127,HTTP Request PA3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-10,text,true,,1377,137,10,10,http://practicetestautomation.com/practice/,127,0,0
1784784091145,15054,HTTP Request PA3-1,200,OK,NON GUI TestCases using csv fies 1-10,text,true,,123825,137,10,10,https://practicetestautomation.com/practice/,14831,0,0
1784784090591,15667,HTTP Request PA3,200,OK,NON GUI TestCases using csv fies 1-7,text,true,,125208,274,10,10,https://practicetestautomation.com/practice/,140,0,0
1784784090591,140,HTTP Request PA3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-7,text,true,,1383,137,10,10,http://practicetestautomation.com/practice/,140,0,0
1784784090731,15527,HTTP Request PA3-1,200,OK,NON GUI TestCases using csv fies 1-7,text,true,,123825,137,10,10,https://practicetestautomation.com/practice/,15122,0,0
1784784090592,15788,HTTP Request PA3,200,OK,NON GUI TestCases using csv fies 1-9,text,true,,125194,274,10,10,https://practicetestautomation.com/practice/,114,0,0
1784784090592,115,HTTP Request PA3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-9,text,true,,1377,137,10,10,http://practicetestautomation.com/practice/,114,0,0
1784784090708,15672,HTTP Request PA3-1,200,OK,NON GUI TestCases using csv fies 1-9,text,true,,123817,137,10,10,https://practicetestautomation.com/practice/,15473,0,0
1784784090588,16044,HTTP Request PA3,200,OK,NON GUI TestCases using csv fies 1-8,text,true,,125192,274,10,10,https://practicetestautomation.com/practice/,126,0,0
1784784090588,126,HTTP Request PA3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-8,text,true,,1373,137,10,10,http://practicetestautomation.com/practice/,126,0,0
1784784090714,15918,HTTP Request PA3-1,200,OK,NON GUI TestCases using csv fies 1-8,text,true,,123819,137,10,10,https://practicetestautomation.com/practice/,15463,0,0
1784784105611,1102,HTTP Request EC3,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,20179,302,10,10,https://www.easycalculation.com/currency-converter/index.php,436,0,0
1784784105611,436,HTTP Request EC3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-4,text,true,,390,149,10,10,http://easycalculation.com/currency-converter/index.php,436,0,0
1784784106048,665,HTTP Request EC3-1,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,19789,153,10,10,https://www.easycalculation.com/currency-converter/index.php,663,0,0
1784784105610,1105,HTTP RequestEC5,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,31978,288,10,10,https://www.easycalculation.com/charts-and-tables.php,366,0,0
1784784105610,366,HTTP RequestEC5-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-5,text,true,,383,142,10,10,http://easycalculation.com/charts-and-tables.php,366,0,0
1784784105977,738,HTTP RequestEC5-1,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,31595,146,10,10,https://www.easycalculation.com/charts-and-tables.php,439,0,0
1784784105757,1100, HTTP Request EC2,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,24641,296,10,10,https://www.easycalculation.com/unit-conversion/index.php,423,0,0
1784784105757,424, HTTP Request EC2-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-2,text,true,,387,146,10,10,http://easycalculation.com/unit-conversion/index.php,423,0,0
1784784106181,676, HTTP Request EC2-1,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,24254,150,10,10,https://www.easycalculation.com/unit-conversion/index.php,676,0,0
1784784092096,15056,HTTP Request practiceautomation,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,123422,296,10,10,https://practicetestautomation.com/practice-test-login/,123,0,0
1784784092096,125,HTTP Request practiceautomation-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,1392,148,10,10,http://practicetestautomation.com/practice-test-login/,123,0,0
1784784092221,14931,HTTP Request practiceautomation-1,200,OK,NON GUI TestCases using csv fies 1-3,text,true,,122030,148,10,10,https://practicetestautomation.com/practice-test-login/,14836,0,0
1784784106716,753,HTTP Request EC6,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,23541,282,10,10,https://www.easycalculation.com/formulas/index.php,340,0,0
1784784106716,340,HTTP Request EC6-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-5,text,true,,380,139,10,10,http://easycalculation.com/formulas/index.php,340,0,0
1784784106858,611,HTTP Request EC3,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,20179,302,10,10,https://www.easycalculation.com/currency-converter/index.php,297,0,0
1784784106858,297,HTTP Request EC3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-2,text,true,,390,149,10,10,http://easycalculation.com/currency-converter/index.php,297,0,0
1784784107057,412,HTTP Request EC6-1,200,OK,NON GUI TestCases using csv fies 1-5,text,true,,23161,143,10,10,https://www.easycalculation.com/formulas/index.php,411,0,0
1784784107155,314,HTTP Request EC3-1,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,19789,153,10,10,https://www.easycalculation.com/currency-converter/index.php,313,0,0
1784784107153,532,HTTP Request PA3,429,Too Many Requests,NON GUI TestCases using csv fies 1-3,text,false,,2888,274,10,10,https://practicetestautomation.com/practice/,190,0,0
1784784107153,194,HTTP Request PA3-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,1393,137,10,10,http://practicetestautomation.com/practice/,190,0,0
1784784107347,338,HTTP Request PA3-1,429,Too Many Requests,NON GUI TestCases using csv fies 1-3,text,false,,1495,137,10,10,https://practicetestautomation.com/practice/,338,0,0
1784784106714,1045,HTTP Request EC4,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,21848,270,10,10,https://www.easycalculation.com/examples.php,342,0,0
1784784106714,342,HTTP Request EC4-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-4,text,true,,374,133,10,10,http://easycalculation.com/examples.php,342,0,0
1784784107057,702,HTTP Request EC4-1,200,OK,NON GUI TestCases using csv fies 1-4,text,true,,21474,137,10,10,https://www.easycalculation.com/examples.php,411,0,0
1784784107686,506,HTTP Request PA2,429,Too Many Requests,NON GUI TestCases using csv fies 1-3,text,false,,2879,272,10,10,https://practicetestautomation.com/courses/,125,0,0
1784784107686,126,HTTP Request PA2-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-3,text,true,,1374,136,10,10,http://practicetestautomation.com/courses/,125,0,0
1784784107812,380,HTTP Request PA2-1,429,Too Many Requests,NON GUI TestCases using csv fies 1-3,text,false,,1505,136,10,10,https://practicetestautomation.com/courses/,380,0,0
1784784107470,723,HTTP Request EC4,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,21848,270,10,10,https://www.easycalculation.com/examples.php,312,0,0
1784784107470,313,HTTP Request EC4-0,301,Moved Permanently,NON GUI TestCases using csv fies 1-2,text,true,,374,133,10,10,http://easycalculation.com/examples.php,312,0,0
1784784107783,410,HTTP Request EC4-1,200,OK,NON GUI TestCases using csv fies 1-2,text,true,,21474,137,10,10,https://www.easycalculation.com/examples.php,410,0,0
